title,author_name,author_url,publication_date,description,category,image_url,url,country,content_preview,extractor,lang,content,source
"CAN 2025 (Q) : L’Algérie domine le Togo, le Burkina Faso renverse le Burundi",Leandro Zomassi,https://beninwebtv.com/author/libence/,11 octobre 2024,"La troisième journée des éliminatoires de la CAN 2025 s'est poursuivie avec des rencontres décisives ce jeudi soir. À Annaba, l'Algérie a surclassé le...",Afrique – Sport,https://i0.wp.com/beninwebtv.com/wp-content/uploads/2024/06/can-2.webp?resize=696%2C432&ssl=1,https://beninwebtv.com/can-2025-q-lalgerie-domine-le-togo-le-burkina-faso-renverse-le-burundi/,Algérie,,beninwebtv,fr,,
Burkina Faso: Ibrahim Traoré annonce le retrait des permis d’exploitation aux multinationales minières,Kevin Aka,https://beninwebtv.com/author/kevin/,10 octobre 2024,"Lors d'une intervention sur la radio publique RTB dimanche, le capitaine Ibrahim Traoré a annoncé qu'il procédait au retrait des permis d'exploitation accordés aux...",Société,https://i0.wp.com/beninwebtv.com/wp-content/uploads/2024/02/exploration-miniere.webp?resize=696%2C391&ssl=1,https://beninwebtv.com/burkina-faso-ibrahim-traore-annonce-le-retrait-des-permis-dexploitation-aux-multinationales-minieres/,Burkina Faso,,beninwebtv,fr,,
"Au Burkina Faso, IB et la hantise des vieux démons",Ange Banouwin,https://beninwebtv.com/author/banouwin/,9 octobre 2024,"Arrivé au pouvoir le 30 septembre 2022 au Burkina Faso,  depuis lors, le pays va au rythme d’une hantise. L’avènement du capitaine Ibrahim Traoré (IB)...",Analyse et Décryptage,https://i0.wp.com/beninwebtv.com/wp-content/uploads/2023/02/Ibrahim-Traore.jpg?resize=696%2C594&ssl=1,https://beninwebtv.com/au-burkina-faso-ib-et-la-hantise-des-vieux-demons/,Burkina Faso,,beninwebtv,fr,,
Échanges commerciaux Burkina-Russie : Kyélem de Tambèla appelle à un système financier indépendant,Kevin Aka,https://beninwebtv.com/author/kevin/,8 octobre 2024,"Le Premier ministre burkinabè, Apollinaire Joachim Kyélem de Tambèla, a exprimé la volonté des autorités du Burkina Faso d'établir un système indépendant pour faciliter...",Economie,https://i0.wp.com/beninwebtv.com/wp-content/uploads/2023/05/Appolinaire-Kyelem-de-Tambela.jpg?resize=696%2C392&ssl=1,https://beninwebtv.com/echanges-commerciaux-burkina-russie-kyelem-de-tambela-appelle-a-un-systeme-financier-independant/,Burkina Faso,,beninwebtv,fr,,
Tensions diplomatiques : le Burkina Faso rappelle tous ses ambassadeurs en Côte d’Ivoire,Kevin Aka,https://beninwebtv.com/author/kevin/,8 octobre 2024,"Au Burkina Faso, le gouvernement a rappelé tous ses ambassadeurs en poste en Côte d'Ivoire. Selon Jeune Afrique, cette décision n’a pas encore été...",Diplomatie,https://i0.wp.com/beninwebtv.com/wp-content/uploads/2023/07/Ibrahim-Traore.jpg?resize=696%2C491&ssl=1,https://beninwebtv.com/tensions-diplomatiques-le-burkina-faso-rappelle-tous-ses-ambassadeurs-en-cote-divoire/,Burkina Faso,,beninwebtv,fr,,
Le Burkina Faso s’ouvre à la Russie lors des Journées Économiques 2024,Kevin Aka,https://beninwebtv.com/author/kevin/,8 octobre 2024,"Le Burkina Faso pose ses valises à Moscou pour les Journées Économiques du Burkina (JEB) 2024. Cet événement majeur, qui se tiendra jusqu'au 11...",Diplomatie,https://i0.wp.com/beninwebtv.com/wp-content/uploads/2024/10/Moscou.jpg?resize=696%2C348&ssl=1,https://beninwebtv.com/le-burkina-faso-souvre-a-la-russie-lors-des-journees-economiques-2024/,Burkina Faso,,beninwebtv,fr,,
Burkina Faso : le CSC suspend la VOA pour 03 mois suite à des manquements graves,Kevin Aka,https://beninwebtv.com/author/kevin/,8 octobre 2024,"Le Conseil supérieur de la Communication (CSC) du Burkina Faso a annoncé, ce lundi, la suspension des programmes de la Voix de l'Amérique (Voice...",Société,https://i0.wp.com/beninwebtv.com/wp-content/uploads/2024/10/Conseil-superieur-de-la-Communication-CSC.jpg?resize=696%2C348&ssl=1,https://beninwebtv.com/burkina-faso-le-csc-suspend-la-voa-pour-03-mois-suite-a-des-manquements-graves/,Burkina Faso,,beninwebtv,fr,,
Burkina Faso – Extradition de Paul Henri Damiba: Ibrahim Traoré intensifie les négociations avec Lomé,Kevin Aka,https://beninwebtv.com/author/kevin/,5 octobre 2024,"L'ancien président Paul Henri Damiba pourrait bientôt être extradé vers le Burkina Faso. Le capitaine Ibrahim Traoré, actuel dirigeant du pays, a entamé des...",Politique,https://i0.wp.com/beninwebtv.com/wp-content/uploads/2022/09/Paul-Henri-Damiba.jpg?resize=696%2C464&ssl=1,https://beninwebtv.com/burkina-faso-extradition-de-paul-henri-damiba-ibrahim-traore-intensifie-les-negociations-avec-lome/,Burkina Faso,,beninwebtv,fr,,
Burkina Faso : trois officiers radiés pour absence injustifiée,Kevin Aka,https://beninwebtv.com/author/kevin/,5 octobre 2024,"Au Burkina Faso, trois hauts responsables des Forces armées nationales ont été exclus des rangs de l'armée en raison d'une absence non autorisée de...",Sécurité,https://i0.wp.com/beninwebtv.com/wp-content/uploads/2021/06/Soldats-burkinabe-1.jpg?resize=696%2C464&ssl=1,https://beninwebtv.com/burkina-faso-trois-officiers-radies-pour-absence-injustifiee/,Burkina Faso,,beninwebtv,fr,,
"CEDEAO: Nana Akufo-Addo plaide pour la réintégration du Burkina, du Niger et du Mali",Leandro Zomassi,https://beninwebtv.com/author/libence/,5 octobre 2024,"Le président ghanéen Nana Akufo-Addo a profité de sa présence au 19e Sommet de la Francophonie, qui s'est ouvert ce vendredi 4 octobre à...",Politique,https://i0.wp.com/beninwebtv.com/wp-content/uploads/2024/10/Nana-Akufo-Addo-le-president-du-Ghana.webp?resize=696%2C464&ssl=1,https://beninwebtv.com/cedeao-nana-akufo-addo-plaide-pour-la-reintegration-du-burkina-du-niger-et-du-mali/,Burkina Faso,,beninwebtv,fr,,
Côte d’Ivoire: Adama Bictogo rencontre le Président du Cap-Vert,Kevin Aka,https://beninwebtv.com/author/kevin/,14 juin 2024,"Le jeudi 13 juin 2024, le président de la République du Cap-Vert, Dr José Maria Pereira Neves, a accueilli au palais présidentiel le président...",Diplomatie,https://i0.wp.com/beninwebtv.com/wp-content/uploads/2024/06/Adama-Bictogo-et-Dr-Jose-Maria-Pereira-Neves.jpg?resize=696%2C348&ssl=1,https://beninwebtv.com/cote-divoire-adama-bictogo-rencontre-le-president-du-cap-vert/,Cap-Vert,,beninwebtv,fr,,
Mondial 2026 (Q): le Cameroun écrase le Cap-Vert,Romaric Déguénon,https://beninwebtv.com/author/romaric/,8 juin 2024,"Le Cameroun a pris la tête de la poule D après sa victoire écrasante face au Cap-Vert (4-1) ce samedi, à l'occasion de la...",Football,https://i0.wp.com/beninwebtv.com/wp-content/uploads/2024/05/cameroun-1.webp?resize=696%2C464&ssl=1,https://beninwebtv.com/mondial-2026-q-le-cameroun-ecrase-le-cap-vert/,Cameroun,,beninwebtv,fr,,
Cameroun-Cap-Vert: les compos officielles,Romaric Déguénon,https://beninwebtv.com/author/romaric/,8 juin 2024,Le Cameroun reçoit le Cap-Vert ce samedi après-midi pour le compte des éliminatoires de la Coupe du monde 2026. Les compos officielles à découvrir....,Football,https://i0.wp.com/beninwebtv.com/wp-content/uploads/2024/01/Andre_Onana.webp?resize=696%2C392&ssl=1,https://beninwebtv.com/cameroun-cap-vert-les-compos-officielles/,Cameroun,,beninwebtv,fr,,
"«Nous sommes apolitiques et le staff et les joueurs», Marc Brys avant Cameroun-Cap-Vert",Romaric Déguénon,https://beninwebtv.com/author/romaric/,8 juin 2024,"En conférence de presse vendredi, Marc Brys s'est exprimé sur le match Cameroun-Cap-Vert ce samedi, comptant pour la 3è journée des éliminatoires de la...",Football,https://i0.wp.com/beninwebtv.com/wp-content/uploads/2024/05/marc-vseto-1024x577-1.webp?resize=696%2C392&ssl=1,https://beninwebtv.com/nous-sommes-apolitiques-et-le-staff-et-les-joueurs-marc-brys-avant-cameroun-cap-vert/,Cameroun,,beninwebtv,fr,,
"Cap-Vert: avec Bébé, la liste des Requins Bleus contre le Cameroun et la Libye",Romaric Déguénon,https://beninwebtv.com/author/romaric/,23 mai 2024,"La Fédération Cap-verdienne de Football a annoncé ce jeudi 23 mai, la liste officielle des joueurs retenus pour affronter le Cameroun et la Libye...",Football,https://i0.wp.com/beninwebtv.com/wp-content/uploads/2024/05/bebe-1.webp?resize=696%2C371&ssl=1,https://beninwebtv.com/cap-vert-avec-bebe-la-liste-des-requins-bleus-contre-le-cameroun-et-la-libye/,Cap-Vert,,beninwebtv,fr,,
"Tournoi FIFA Series: le Cap-Vert s’offre le Guyana, l’Afrique du Sud accroché",Romaric Déguénon,https://beninwebtv.com/author/romaric/,22 mars 2024,"Le Cap-Vert a disposé du Guyana (1-0) en amical, jeudi en Arabie Saoudite, pour sa premier match du tournoi FIFA Series. En Algérie, l'Afrique...",Football,https://i0.wp.com/beninwebtv.com/wp-content/uploads/2024/01/centrafrique-cap-vert.webp?resize=696%2C392&ssl=1,https://beninwebtv.com/tournoi-fifa-series-le-cap-vert-soffre-le-guyana-lafrique-du-sud-accroche/,Afrique du Sud,,beninwebtv,fr,,
"CAN 2023: l’Afrique du Sud, dernière qualifiée pour les demi-finales",Romaric Déguénon,https://beninwebtv.com/author/romaric/,4 février 2024,L'Afrique du Sud a composté le dernier billet qualificatif pour les demi-finales de la CAN 2023 après sa victoire face au Cap-Vert aux tirs...,Afrique – Sport,https://i0.wp.com/beninwebtv.com/wp-content/uploads/2023/10/FA-1.webp?resize=696%2C433&ssl=1,https://beninwebtv.com/can-2023-lafrique-du-sud-derniere-qualifiee-pour-les-demi-finales/,Afrique du Sud,,beninwebtv,fr,,
CAN 2023: bonne nouvelle pour le Cap-Vert avant le choc contre l’Afrique du Sud,Romaric Déguénon,https://beninwebtv.com/author/romaric/,3 février 2024,"Le Cap-Vert a signé le retour de ses cadres Ryan Mendes et Steven Moreira, blessés à l'entrainement, alors que les Requins Bleus affrontent l'Afrique...",Afrique – Sport,https://i0.wp.com/beninwebtv.com/wp-content/uploads/2024/01/centrafrique-cap-vert.webp?resize=696%2C392&ssl=1,https://beninwebtv.com/can-2023-bonne-nouvelle-pour-le-cap-vert-avant-le-choc-contre-lafrique-du-sud/,Cap-Vert,,beninwebtv,fr,,
CAN 2023: le Cap-Vert surclasse la Mauritanie et file en quart de finale,Romaric Déguénon,https://beninwebtv.com/author/romaric/,29 janvier 2024,Le Cap-Vert a validé son ticket pour les quarts de finale de la CAN 2023 après sa victoire face à la Mauritanie (1-0) ce...,Afrique – Sport,https://i0.wp.com/beninwebtv.com/wp-content/uploads/2024/01/centrafrique-cap-vert.webp?resize=696%2C392&ssl=1,https://beninwebtv.com/can-2023-le-cap-vert-surclasse-la-mauritanie-et-file-en-quart-de-finale/,Cap-Vert,,beninwebtv,fr,,
"CAN 2023: avec Bebé, les compos officielles de Cap-Vert vs Mauritanie",Romaric Déguénon,https://beninwebtv.com/author/romaric/,29 janvier 2024,"Découvrez les compos officielles du match Cap-Vert vs Mauritanie ce lundi soir (18 heures, GMT+1) au stade Le Félicia, comptant pour les huitièmes de...",Afrique – Sport,https://i0.wp.com/beninwebtv.com/wp-content/uploads/2024/01/centrafrique-cap-vert.webp?resize=696%2C392&ssl=1,https://beninwebtv.com/can-2023-avec-bebe-les-compos-officielles-de-cap-vert-vs-mauritanie/,Cap-Vert,,beninwebtv,fr,,
