title,author_name,author_url,publication_date,description,category,image_url,url,countries,content_preview,source,lang,content,source_name
"Venus Remedies Expands In Philippines, Morocco With Oncology Drug Approvals",,,1727765332,"Venus Remedies, an oncology drug manufacturer, has obtained marketing authorisations for two essential cancer treatments. The company in a press statement...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://bwhealthcareworld.com/article/venus-remedies-expands-in-philippines-morocco-with-oncology-drug-approvals-534868&ved=2ahUKEwir4K-Rv-yIAxUKw_ACHZbuIXYQxfQBegQIBBAC&usg=AOvVaw2q7v-8A12SalcF2xjwGqGy,,,google_news,en,From Google News,BW Healthcare
AfDB offers Morocco’s Bank of Africa $78m in support of African trade,,,1727758432,The African Development Bank said on Monday it approved financing worth 70 million euros ($78.3 mln) for Moroccan lender Bank of Africa to promote access to...,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.myjoyonline.com/afdb-offers-moroccos-bank-of-africa-78m-in-support-of-african-trade/&ved=2ahUKEwir4K-Rv-yIAxUKw_ACHZbuIXYQxfQBegQICRAC&usg=AOvVaw1-H48cDbr4YQ9Kw6EYc7wp,,,google_news,en,From Google News,MyJoyOnline
AfDB offers Morocco $78m in support of African trade,,,1727758432,"The African Development Bank (AfDB) said on Monday that it approved financing worth 70 million euros for Moroccan lender Bank of Africa, to promote access...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.nationalaccordnewspaper.com/afdb-offers-morocco-78m-in-support-of-african-trade/&ved=2ahUKEwir4K-Rv-yIAxUKw_ACHZbuIXYQxfQBegQIARAC&usg=AOvVaw29c8GnW_IVwSdfUjq5B7WC,,,google_news,en,From Google News,National Accord Newspaper —
Morocco signs with Tata Advanced Systems for integrating wheeled armoured vehicles in Casablanca,,,1727758432,"By Ajai Shukla. Business Standard, 1st Oct 24. Tata Advanced Systems Limited (TASL) announced on Monday a strategic agreement with Morocco's Royal Armed...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.ajaishukla.com/2024/09/morocco-signs-with-tata-advanced.html&ved=2ahUKEwir4K-Rv-yIAxUKw_ACHZbuIXYQxfQBegQIBhAC&usg=AOvVaw2gg5aecG-bOdzkT4fcnjW8,,,google_news,en,From Google News,Broadsword by Ajai Shukla - Strategy. Economics. Defence.
Green Hydrogen In Morocco – Analysis,,,1727754832,"Morocco has developed a favorable energy model for the production of green hydrogen, leveraging its excellent conditions for renewable energy generation.",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.eurasiareview.com/01102024-green-hydrogen-in-morocco-analysis/&ved=2ahUKEwir4K-Rv-yIAxUKw_ACHZbuIXYQxfQBegQIABAC&usg=AOvVaw3azbaDelI6bzTciHDVOizk,,,google_news,en,From Google News,Eurasia Review
Tata to set up final assembly line for armoured platform in Morocco,,,1727754832,Morocco and TASL partner to establish a defense manufacturing plant in Casablanca for the Wheeled Armoured Platform 8x8.,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.thehindu.com/news/national/tata-to-set-up-final-assembly-line-for-armoured-platform-in-morocco/article68701865.ece&ved=2ahUKEwir4K-Rv-yIAxUKw_ACHZbuIXYQxfQBegQIAxAC&usg=AOvVaw1Dn-GN8Qfe_CT8zIe48mgV,,,google_news,en,From Google News,The Hindu
Venus Remedies secures marketing authorisations for key oncology drugs from Morocco,,,1727751232,The authorization of bortezomib will enhance the company's ability to deliver advanced cancer solutions in Southeast Asia.,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.indianpharmapost.com/news/venus-remedies-secures-marketing-authorisations-for-key-oncology-drugs-from-morocco-16263&ved=2ahUKEwir4K-Rv-yIAxUKw_ACHZbuIXYQxfQBegQIBxAC&usg=AOvVaw1PFvRd65RbE1Ap0w21nKfq,,,google_news,en,From Google News,Indian Pharma Post
"Weak mag. 2.0 earthquake - Alboran Sea, 26 km northeast of Al Hoceima, Tanger-Tetouan-Al Hoceima, Morocco, on Tuesday, Oct 1, 2024, at 05:47 am (Casablanca time)",,,1727751232,"A light magnitude 2.0 earthquake occurred in the Alboran Sea near the coast of Morocco in the early morning of Tuesday, Oct 1, 2024 at 5.47 am local time...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.volcanodiscovery.com/earthquakes/quake-info/9632795/mag2quake-Oct-1-2024-Morocco-NE-Al-Hoceima-MARR.html&ved=2ahUKEwir4K-Rv-yIAxUKw_ACHZbuIXYQxfQBegQIBRAC&usg=AOvVaw1m4VMeF2GSksTqqP-DnHVY,,,google_news,en,From Google News,VolcanoDiscovery
Morocco pledges support for development,,,1727747632,The Morocco government pledged its continued support to help Papua New Guinea achieve its socio-economic development aspirations.,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.thenational.com.pg/morocco-pledges-support-for-development/&ved=2ahUKEwir4K-Rv-yIAxUKw_ACHZbuIXYQxfQBegQICBAC&usg=AOvVaw3nvHsrKyCNOywqHEYBgghi,,,google_news,en,From Google News,The National | Your Number One Daily!
"Weak mag. 2.4 earthquake - 27 km east of Ksar El Kebir, Tanger-Tetouan-Al Hoceima, Morocco, on Tuesday, Oct 1, 2024, at 01:12 am (Casablanca time)",,,1727747632,"Detailed info, map, data, reports, updates about this earthquake: Weak mag. 2.4 earthquake - 27 km east of Ksar El Kebir, Tanger-Tetouan-Al Hoceima, Morocco...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.volcanodiscovery.com/earthquakes/quake-info/9632690/mag1quake-Oct-1-2024-Morocco-NW-MOKRISSETMAC.html&ved=2ahUKEwir4K-Rv-yIAxUKw_ACHZbuIXYQxfQBegQIAhAC&usg=AOvVaw2SjaR8RgK9Dt239Mh7aZbd,,,google_news,en,From Google News,VolcanoDiscovery
